obs_n,study_id,study_name,effect,se,t_stat,95_lower,95_upper,pcc,se_pcc,se_pcc_precision,est_short_run,est_long_run,est_agg_city,est_agg_subregion,est_agg_region,est_agg_country,est_agg_continent,n_obs,regressands,reg_df,study_size,years_of_schooling,years_of_experience,schooling_years,schooling_levels,wage_log_hourly,wage_log_daily,wage_log_monthly,wage_mean_annual_earnings,data_type_micro,data_type_survey,data_type_national_register,data_cross_section,data_panel,data_avgyear,no_ed,prim_ed,sec_ed,higher_ed,wage_earners,self_employed,gender_male,gender_female,private_sector,public_sector,ethnicity_caucasian,ethnicity_other,sector_rural,sector_urban,country,region_advanced_economies,region_east_asia_and_pacific,region_europe_and_central_asia,region_latin_america_and_caribbean,region_middle_east_and_north_africa,region_south_asia,region_sub_saharan_africa,income_high,income_middle,income_low,med_exp,min_wage,freedom_index,mean_age,method_ols,method_cohort,method_fe,method_2sls,method_heckman,method_probit,method_IV,ability_direct,ability_proxy,ability_uncontrolled,ability_unmentioned,instr_parents_ed,instr_distance_to_school,instr_other,age_control,age_sq_control,exp_control,exp_sq_control,ethnicity_control,health_control,gender_control,marriage_control,occupation_control,firm_char_control,area_control,macro_var_control,impact_factor,citations,published,unpublished,pub_year,X
325,22,Qiu (2007),6.4,0.7199100112485939,8.89,5.680089988751407,7.119910011248594,0.2645748850514383,0.02976095444898068,33.601072899537,0,1,0,0,1,0,0,1063,12,1050,24,10.45,22.62,1,0,0,0,1,0,0,1,0,0,1,2000,8.9482000000000006E-2,0.30738960000000004,0.40731719999999999,0.19581120000000007,1,0,0.57479999999999998,0.42520000000000002,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,818,95,0.294,39.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,3,0,1,28,X
326,22,Qiu (2007),3,1.2987012987012987,2.31,1.7012987012987013,4.298701298701299,0.08119840974359918,0.03515082672883081,28.44883301648769,0,1,0,0,1,0,0,810,5,804,24,8.02,23.77,1,0,0,0,1,0,0,1,0,0,1,1989,0.31900000000000001,0.33800000000000002,0.24299999999999999,9.9999999999999978E-2,1,0,0,1,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,489,12,0.2,37.79,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
327,22,Qiu (2007),2.8,3.255813953488372,0.86,-0.4558139534883723,6.0558139534883715,0.023486928885310506,0.027310382424779657,36.616111208046114,0,1,0,0,1,0,0,1351,10,1340,24,9.14,23.86,1,0,0,0,1,0,0,1,0,0,1,1993,0.31900000000000001,0.33800000000000002,0.24299999999999999,9.9999999999999978E-2,1,0,0,1,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,501,30,0.255,39,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
328,22,Qiu (2007),1.8,0.8955223880597016,2.01,0.9044776119402984,2.6955223880597017,0.0790799378962044,0.039343252684678816,25.417318898735168,0,1,0,0,1,0,0,648,5,642,24,9.79,21.84,1,0,0,0,1,0,0,1,0,0,1,1997,0.13900000000000001,0.33600000000000002,0.36,0.16500000000000004,1,0,0,1,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,644,57,0.288,37.63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
329,22,Qiu (2007),-0.3,2.9999999999999996,-0.1,-3.2999999999999994,2.6999999999999997,-0.003212446254968877,0.032124462549688766,31.128925455273908,0,1,0,0,1,0,0,980,10,969,24,10.45,22.62,1,0,0,0,1,0,0,1,0,0,1,2000,0.13900000000000001,0.33600000000000002,0.36,0.16500000000000004,1,0,0,1,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,818,95,0.294,39.05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
330,22,Qiu (2007),4.6,1.0772833723653397,4.27,3.5227166276346598,5.6772833723653395,0.1861396430325278,0.04359242225586132,22.939766781726444,0,1,0,0,1,0,0,514,5,508,24,8.02,23.77,1,0,0,0,1,0,0,1,0,0,1,1989,0.31900000000000001,0.33800000000000002,0.24299999999999999,9.9999999999999978E-2,1,0,0,1,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,489,12,0.2,37.79,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
331,22,Qiu (2007),3.9,1.7647058823529411,2.21,2.135294117647059,5.664705882352941,0.07243433335858122,0.032775716451846716,30.510393311132514,0,1,0,0,1,0,0,937,10,926,24,9.14,23.86,1,0,0,0,1,0,0,1,0,0,1,1993,0.31900000000000001,0.33800000000000002,0.24299999999999999,9.9999999999999978E-2,1,0,0,1,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,501,30,0.255,39,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
332,22,Qiu (2007),5.1,1.2718204488778055,4.01,3.828179551122194,6.371820448877806,0.1865459135354694,0.04652017793901981,21.49604847408007,0,1,0,0,1,0,0,452,5,446,24,9.79,21.84,1,0,0,0,1,0,0,1,0,0,1,1997,0.13900000000000001,0.33600000000000002,0.36,0.16500000000000004,1,0,0,1,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,644,57,0.288,37.63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
333,22,Qiu (2007),5.5,2.433628318584071,2.26,3.066371681415929,7.933628318584071,0.08170472661530882,0.036152533900579126,27.66057844659074,0,1,0,0,1,0,0,771,10,760,24,10.45,22.62,1,0,0,0,1,0,0,1,0,0,1,2000,0.13900000000000001,0.33600000000000002,0.36,0.16500000000000004,1,0,0,1,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,818,95,0.294,39.05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
334,22,Qiu (2007),2.4,1.1162790697674418,2.15,1.283720930232558,3.5162790697674415,0.06739770517746112,0.03134776984998192,31.90019592416322,0,1,0,0,1,0,0,1019,5,1013,24,8.02,23.77,1,0,0,0,1,0,0,1,0,0,1,1989,0.13,0.35299999999999998,0.36,0.15700000000000003,1,0,1,0,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,489,12,0.2,37.79,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
335,22,Qiu (2007),-1.6,1.8181818181818183,-0.88,-3.4181818181818184,0.21818181818181825,-0.023846798901517526,0.027098635115360828,36.902227575039426,0,1,0,0,1,0,0,1372,10,1361,24,9.14,23.86,1,0,0,0,1,0,0,1,0,0,1,1993,0.13,0.35299999999999998,0.36,0.15700000000000003,1,0,1,0,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,501,30,0.255,39,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
336,22,Qiu (2007),0.7,1.044776119402985,0.67,-0.344776119402985,1.744776119402985,0.023505894099012905,0.03508342402837747,28.50348926008884,0,1,0,0,1,0,0,818,5,812,24,9.79,21.84,1,0,0,0,1,0,0,1,0,0,1,1997,4.9000000000000002E-2,0.28399999999999997,0.44600000000000001,0.22100000000000009,1,0,1,0,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,644,57,0.288,37.63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
337,22,Qiu (2007),0.6,2.142857142857143,0.28,-1.5428571428571427,2.742857142857143,0.00909840082364248,0.032494288655866,30.77463890933572,0,1,0,0,1,0,0,958,10,947,24,10.45,22.62,1,0,0,0,1,0,0,1,0,0,1,2000,4.9000000000000002E-2,0.28399999999999997,0.44600000000000001,0.22100000000000009,1,0,1,0,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,818,95,0.294,39.05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
338,22,Qiu (2007),2.9,0.855457227138643,3.39,2.044542772861357,3.755457227138643,0.13101679456485232,0.03864802199553166,25.874545406634684,0,1,0,0,1,0,0,664,5,658,24,8.02,23.77,1,0,0,0,1,0,0,1,0,0,1,1989,0.13,0.35299999999999998,0.36,0.15700000000000003,1,0,1,0,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,489,12,0.2,37.79,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
339,22,Qiu (2007),3.9,1.4285714285714286,2.73,2.4714285714285715,5.328571428571428,0.08516902702979542,0.03119744579845987,32.0539061582204,0,1,0,0,1,0,0,1031,10,1020,24,9.14,23.86,1,0,0,0,1,0,0,1,0,0,1,1993,0.13,0.35299999999999998,0.36,0.15700000000000003,1,0,1,0,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,501,30,0.255,39,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
340,22,Qiu (2007),5.2,1.0526315789473684,4.94,4.147368421052632,6.252631578947368,0.19690753597255725,0.03985982509565936,25.087917410578346,0,1,0,0,1,0,0,611,5,605,24,9.79,21.84,1,0,0,0,1,0,0,1,0,0,1,1997,4.9000000000000002E-2,0.28399999999999997,0.44600000000000001,0.22100000000000009,1,0,1,0,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,644,57,0.288,37.63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
341,22,Qiu (2007),5.5,2.477477477477477,2.22,3.022522522522523,7.977477477477477,0.07748191291665484,0.034901762575069745,28.651848107931887,0,1,0,0,1,0,0,827,10,816,24,10.45,22.62,1,0,0,0,1,0,0,1,0,0,1,2000,4.9000000000000002E-2,0.28399999999999997,0.44600000000000001,0.22100000000000009,1,0,1,0,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,818,95,0.294,39.05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
342,22,Qiu (2007),2.2,0.5459057071960298,4.03,1.6540942928039704,2.7459057071960302,0.05391459506567237,0.013378311430687934,74.74784879847714,0,1,0,0,1,0,0,5589,17,5571,24,9.16,23.17,1,0,0,0,1,0,0,1,0,0,1,1995,0.15224710000000002,0.32682130000000004,0.35734529999999998,0.16358630000000005,1,0,0.55679999999999996,0.44319999999999998,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,557,41,0.268,38.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
343,22,Qiu (2007),2.7,0.5465587044534412,4.94,2.1534412955465587,3.2465587044534416,0.06600525539772568,0.013361387732333132,74.84252534488665,0,1,0,0,1,0,0,5589,11,5577,24,9.16,23.17,1,0,0,0,1,0,0,1,0,0,1,1995,0.15224710000000002,0.32682130000000004,0.35734529999999998,0.16358630000000005,1,0,0.55679999999999996,0.44319999999999998,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,557,41,0.268,38.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
344,22,Qiu (2007),4.6,1.1084337349397588,4.15,3.491566265060241,5.708433734939758,0.05549029692427087,0.013371155885366474,74.78784994903918,0,1,0,0,1,0,0,5589,12,5576,24,9.16,23.17,1,0,0,0,1,0,0,1,0,0,1,1995,0.15224710000000002,0.32682130000000004,0.35734529999999998,0.16358630000000005,1,0,0.55679999999999996,0.44319999999999998,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,557,41,0.268,38.32,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
345,22,Qiu (2007),1.2,1.5789473684210527,0.76,-0.3789473684210527,2.7789473684210524,0.01018179855714938,0.013397103364670235,74.6430010114813,0,1,0,0,1,0,0,5589,17,5571,24,9.16,23.17,1,0,0,0,1,0,0,1,0,0,1,1995,0.15224710000000002,0.32682130000000004,0.35734529999999998,0.16358630000000005,1,0,0.55679999999999996,0.44319999999999998,8.5300000000000001E-2,0.91469999999999996,0,1,0,1,China,0,1,0,0,0,0,0,0,1,0,557,41,0.268,38.32,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,3,0,1,28,X
346,23,Mphuka & Simumba (2012),17.8,0.704,25.28409090909091,17.096,18.504,0.33366062720699335,0.01319646525582715,75.77786783157187,0,1,0,0,0,1,0,5109,5,5103,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,0.17945,0.59539999999999993,0.18837499999999999,3.7000000000000012E-2,1,0,NA,NA,NA,NA,0,1,NA,NA,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0,1,33,X
347,23,Mphuka & Simumba (2012),14.7,4.71,3.1210191082802545,9.989999999999998,19.41,0.043648521887384835,0.013985342727182487,71.50343180767096,0,1,0,0,0,1,0,5109,5,5103,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,0.17945,0.59539999999999993,0.18837499999999999,3.7000000000000012E-2,1,0,NA,NA,NA,NA,0,1,NA,NA,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0,1,33,X
348,23,Mphuka & Simumba (2012),15.1,4.12,3.6650485436893203,10.98,19.22,0.05123846413478285,0.013980296174523532,71.52924283695165,0,1,0,0,0,1,0,5109,5,5103,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,0.17945,0.59539999999999993,0.18837499999999999,3.7000000000000012E-2,1,0,NA,NA,NA,NA,0,1,NA,NA,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0,1,33,X
349,23,Mphuka & Simumba (2012),17.9,0.836,21.411483253588514,17.064,18.735999999999997,0.340102616541931,0.015884122202740467,62.95594979919452,0,1,0,0,0,1,0,3510,4,3505,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,0.17945,0.59539999999999993,0.18837499999999999,3.7000000000000012E-2,1,0,1,0,NA,NA,0,1,NA,NA,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,33,X
350,23,Mphuka & Simumba (2012),13,4.02,3.2338308457711444,8.98,17.02,0.05454141027205699,0.016865882253359162,59.291294992933494,0,1,0,0,0,1,0,3510,4,3505,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,0.17945,0.59539999999999993,0.18837499999999999,3.7000000000000012E-2,1,0,0,1,NA,NA,0,1,NA,NA,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,33,X
351,23,Mphuka & Simumba (2012),17.9,0.836,21.411483253588514,17.064,18.735999999999997,0.340102616541931,0.015884122202740467,62.95594979919452,0,1,0,0,0,1,0,3510,4,3505,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,0.17945,0.59539999999999993,0.18837499999999999,3.7000000000000012E-2,1,0,1,0,NA,NA,0,1,NA,NA,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,33,X
352,23,Mphuka & Simumba (2012),16.7,6.41,2.6053042121684866,10.29,23.11,0.06511658025350117,0.024993849067361823,40.00984391419121,0,1,0,0,0,1,0,1599,4,1594,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,0.17945,0.59539999999999993,0.18837499999999999,3.7000000000000012E-2,1,0,0,1,NA,NA,0,1,NA,NA,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,33,X
353,23,Mphuka & Simumba (2012),14.4,1.4,10.285714285714286,13,15.8,0.3267701308384935,0.031769318275964645,31.476910877138927,0,1,0,0,0,1,0,890,4,885,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,0.17945,0.59539999999999993,0.18837499999999999,3.7000000000000012E-2,1,0,NA,NA,NA,NA,0,1,1,0,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,33,X
354,23,Mphuka & Simumba (2012),21.4,4.41,4.852607709750567,16.99,25.81,0.16090236206446146,0.03315791666842407,30.158710210894803,0,1,0,0,0,1,0,890,3,886,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,0.17945,0.59539999999999993,0.18837499999999999,3.7000000000000012E-2,1,0,NA,NA,NA,NA,0,1,1,0,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,33,X
355,23,Mphuka & Simumba (2012),14.4,1.4,10.285714285714286,13,15.8,0.3267701308384935,0.031769318275964645,31.476910877138927,0,1,0,0,0,1,0,890,4,885,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,0.17945,0.59539999999999993,0.18837499999999999,3.7000000000000012E-2,1,0,NA,NA,NA,NA,0,1,0,1,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,33,X
356,23,Mphuka & Simumba (2012),34.5,5.26,6.55893536121673,29.240000000000002,39.76,0.10051468619482916,0.015324847808255111,65.25350284140016,0,1,0,0,0,1,0,4219,3,4215,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,0.17945,0.59539999999999993,0.18837499999999999,3.7000000000000012E-2,1,0,NA,NA,NA,NA,0,1,0,1,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,33,X
357,23,Mphuka & Simumba (2012),5.62,2.3,2.4434782608695653,3.3200000000000003,7.92,0.10025960981878747,0.041031512915162126,24.371511771150804,0,1,0,0,0,1,0,592,3,588,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,0,1,0,0,1,0,NA,NA,NA,NA,0,1,NA,NA,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,33,X
358,23,Mphuka & Simumba (2012),4.6,8.37,0.5495818399044206,-3.7699999999999996,12.969999999999999,0.019500221059366833,0.035481923971065296,28.1833646003942,0,1,0,0,0,1,0,798,3,794,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,1,0,0,0,1,0,NA,NA,NA,NA,0,1,NA,NA,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,33,X
359,23,Mphuka & Simumba (2012),15.5,4.87,3.1827515400410675,10.629999999999999,20.37,0.079865593759939,0.02509325429747761,39.85134762295541,0,1,0,0,0,1,0,1582,3,1578,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,0,0,1,0,1,0,NA,NA,NA,NA,0,1,NA,NA,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,33,X
360,23,Mphuka & Simumba (2012),37.7,5.13,7.348927875243666,32.57,42.830000000000005,0.15714440548743447,0.02138331034882066,46.76544387595966,0,1,0,0,0,1,0,2137,3,2133,15,7.020300000000001,19.4797,1,0,0,0,1,0,0,1,0,0,1,2010,0,0,0,1,1,0,NA,NA,NA,NA,0,1,NA,NA,Zambia,0,0,0,0,0,0,1,0,1,0,NA,67,0.722,32.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,33,X
361,24,Aslam (2007),7.2,0.5,14.4,6.7,7.7,0.13314306921085112,0.009246046472975772,108.15433417112789,1,0,0,0,1,0,0,11501,10,11490,32,5.666,20.492,1,0,0,0,1,0,0,1,0,1,0,2002,0.44,9.7000000000000003E-2,0.35499999999999998,0.10799999999999998,0.57999999999999996,0.42,1,0,NA,NA,0,1,0.52700000000000002,0.47299999999999998,Pakistan,0,0,0,0,0,1,0,0,1,0,787,29,0.56,33.378,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,83,0,1,28,X
362,24,Aslam (2007),2.776999696716054,0.7660315087232176,3.625176856425417,2.0109681879928365,3.543031205439272,0.03381062046957579,0.009326612689157058,107.22006298841818,1,0,0,0,1,0,0,11501,17,11483,32,5,20.492,0,1,0,0,1,0,0,1,0,1,0,2002,0.44,9.7000000000000003E-2,0.35499999999999998,0.10799999999999998,0.57999999999999996,0.42,1,0,NA,NA,0,1,0.52700000000000002,0.47299999999999998,Pakistan,0,0,0,0,0,1,0,0,1,0,787,29,0.56,33.378,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,83,0,1,28,X
363,24,Aslam (2007),4.463383967177337,0.8976669261903105,4.97220498712133,3.5657170409870265,5.361050893367647,0.046350489861919704,0.009321918541567296,107.2740547496642,1,0,0,0,1,0,0,11501,17,11483,32,8,20.492,0,1,0,0,1,0,0,1,0,1,0,2002,0.44,9.7000000000000003E-2,0.35499999999999998,0.10799999999999998,0.57999999999999996,0.42,1,0,NA,NA,0,1,0.52700000000000002,0.47299999999999998,Pakistan,0,0,0,0,0,1,0,0,1,0,787,29,0.56,33.378,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,83,0,1,28,X
364,24,Aslam (2007),13.07593421488706,1.332779261946919,9.811027668442096,11.74315495294014,14.408713476833979,0.09117466320332908,0.009293079816357994,107.6069526745876,1,0,0,0,1,0,0,11501,17,11483,32,10,20.492,0,1,0,0,1,0,0,1,0,1,0,2002,0.44,9.7000000000000003E-2,0.35499999999999998,0.10799999999999998,0.57999999999999996,0.42,1,0,NA,NA,0,1,0.52700000000000002,0.47299999999999998,Pakistan,0,0,0,0,0,1,0,0,1,0,787,29,0.56,33.378,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,83,0,1,28,X
365,24,Aslam (2007),11.41572966851014,1.721734640035351,6.630365332183682,9.69399502847479,13.137464308545491,0.06175612430675006,0.009314135980861699,107.36368913388839,1,0,0,0,1,0,0,11501,17,11483,32,12,20.492,0,1,0,0,1,0,0,1,0,1,0,2002,0.44,9.7000000000000003E-2,0.35499999999999998,0.10799999999999998,0.57999999999999996,0.42,1,0,NA,NA,0,1,0.52700000000000002,0.47299999999999998,Pakistan,0,0,0,0,0,1,0,0,1,0,787,29,0.56,33.378,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,83,0,1,28,X
366,24,Aslam (2007),15.61953355564145,2.02715983671757,7.705131718144639,13.59237371892388,17.64669339235902,0.07171872979062995,0.009307917426218833,107.43541806496572,1,0,0,0,1,0,0,11501,17,11483,32,14,20.492,0,1,0,0,1,0,0,1,0,1,0,2002,0.44,9.7000000000000003E-2,0.35499999999999998,0.10799999999999998,0.57999999999999996,0.42,1,0,NA,NA,0,1,0.52700000000000002,0.47299999999999998,Pakistan,0,0,0,0,0,1,0,0,1,0,787,29,0.56,33.378,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,83,0,1,28,X
367,24,Aslam (2007),15.10941685265752,2.007373576926261,7.526958123954896,13.102043275731258,17.11679042958378,0.07006854277773289,0.009309011904123192,107.42278668234114,1,0,0,0,1,0,0,11501,17,11483,32,16,20.492,0,1,0,0,1,0,0,1,0,1,0,2002,0.44,9.7000000000000003E-2,0.35499999999999998,0.10799999999999998,0.57999999999999996,0.42,1,0,NA,NA,0,1,0.52700000000000002,0.47299999999999998,Pakistan,0,0,0,0,0,1,0,0,1,0,787,29,0.56,33.378,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,83,0,1,28,X
368,24,Aslam (2007),16.6,1,16.6,15.600000000000001,17.6,0.34745373685855596,0.020930948003527464,47.77614467493165,1,0,0,0,1,0,0,2018,10,2007,32,4.326,20.097,1,0,0,0,1,0,0,1,0,1,0,2002,0.58099999999999996,9.0999999999999998E-2,0.20100000000000001,0.127,0.16,0.84,0,1,NA,NA,0,1,0.499,0.501,Pakistan,0,0,0,0,0,1,0,0,1,0,787,29,0.56,32.452,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,83,0,1,28,X
369,24,Aslam (2007),0.1854780690824898,4.415930396337594,0.04200203636278286,-4.2304523272551044,4.601408465420084,9.391936707815232e-4,0.022360669912988396,44.72137927402349,1,0,0,0,1,0,0,2018,17,2000,32,5,20.097,0,1,0,0,1,0,0,1,0,1,0,2002,0.58099999999999996,9.0999999999999998E-2,0.20100000000000001,0.127,0.16,0.84,0,1,NA,NA,0,1,0.499,0.501,Pakistan,0,0,0,0,0,1,0,0,1,0,787,29,0.56,32.452,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,83,0,1,28,X
